Player Name,Assists,Points,Total rebounds,Steals,Game ID,Defensive rebounds,3-pointers attempted,3-pointers made,Field goals attempted,Field goals made,Free throws attempted,Free throws made,Minutes played,Personal fouls,Turnovers,Blocks,Offensive rebounds,Field goal percentage,Free throw percentage,3-pointer percentage
Kemba Walker,7,21,,,59,,9,4,18,7,,,,4,,,,,,
Al Jefferson,,21,10,,59,,,,16,10,,,,,,,,,,
Luol Deng,,22,,,59,,,2,,,,,,,,,,,,
Dwyane Wade,,11,,,59,,1,,,,,,,1,,2,,,,
Josh Richardson,,18,,,59,,4,3,,,,,,,,,,,,
Hassan Whiteside,,17,7,,59,,,,,,,,,,,,,,,
Blake Griffin,,21,,,60,,,,,,,,,,,,,,,
DeAndre Jordan,,15,14,1,60,,,,8,6,,,29,,,,,,,
JJ Redick,,27,,,60,,6,5,,,,,33,,,,,,,
Chris Paul,10,21,3,2,60,,4,3,,,,,35,,,1,,,,
Tyler Zeller,,16,5,,60,,,,12,7,,,21,,,,,,,
Isaiah Thomas,,19,,2,60,,7,2,12,4,,,26,,,,,,,
Kelly Olynyk,2,14,5,1,60,,3,1,11,6,,,22,,,,,,,
Eric Gordon,,12,,,61,,,,,,,,,,,,,,,
Lou Williams,,14,,,61,,,,,,,,,,,,,,,
Solomon Hill,7,30,6,,61,,,,,,,,,,,,,,,
Anthony Davis,3,24,15,,61,,,,,,,,,,,,,,,
Jrue Holiday,6,19,,,61,,,,,,,,,,,,,,,
Tim Frazier,6,14,5,,61,,,,,,,,,,,,,,,
Pau Gasol,,25,15,1,62,,,,16,10,6,5,37,,1,1,,,,
Joakim Noah,2,18,9,2,62,,,,10,7,4,4,,,2,,2,,,
Jimmy Butler,5,27,2,6,62,2,4,3,16,9,6,6,,2,3,,,,,
Derrick Rose,11,10,,,62,,4,1,14,4,2,1,,,,,,,,
Tobias Harris,,15,8,3,62,,5,2,17,6,1,1,,,,,,,,
Nikola Vucevic,,14,7,,62,,,,14,5,5,4,32,,,,,,,
Victor Oladipo,6,18,4,2,62,,3,1,16,8,1,1,,,,,,,,
Evan Fournier,3,14,3,,62,,3,1,7,5,4,3,18,,,,,,,
Jimmy Butler,,26,,,63,,,,,,,,,,,,,,,
Taj Gibson,,10,,,63,,,,,,,,,,,,,,,
Dwyane Wade,,12,,,63,,,,,,,,,,,,,,,
Rajon Rondo,10,7,9,2,63,,,,,,,,,,,,,,,
Doug McDermott,,15,,,63,,,,,,,,,,,,,,,
Nikola Mirotic,,11,10,,63,,,,,,,,19,,,,,,,
Michael Kidd-Gilchrist,,12,9,,63,,,,,,,,,,,4,,,,
Cody Zeller,,13,,,63,,,,,,,,,,,,,,,
Nicolas Batum,10,20,11,1,63,,,,,,,,,,,1,,,,
Kemba Walker,,20,,1,63,,,,,,,,,,,,,,,
Frank Kaminsky,,13,,,63,,,,,,,,,,,,,,,
Devin Booker,2,34,5,2,64,,,,,,,,,,,,,,,
Ronnie Price,,14,,,64,,7,4,9,4,,,,,7,,,,,
Kent Bazemore,5,17,9,5,64,,5,2,13,7,,,,,,,,,,
Paul Millsap,8,13,17,,64,,,,,,,,,,,,,,,
Al Horford,,16,10,,64,,,,,,,,,,,,,,,
Jeff Teague,,20,,,64,,7,3,,,,,,,,,,,,
Brook Lopez,,25,7,,65,,,,,,,,30,,,2,,,,
Sean Kilpatrick,,14,,,65,,,,,,,,,,,,,,,
Caris LeVert,,11,4,2,65,,,,,,,,27,,,,,,,
Andrew Wiggins,4,23,3,,65,,,,,,,,,,,,,,,
Karl-Anthony Towns,,37,13,,65,,,,,,,,,,,4,,,,
Zach LaVine,2,20,,2,65,,,,,,,,,,,,,,,
Shabazz Muhammad,,18,7,,65,,,,,,,,,,,,,,,
Klay Thompson,,23,,,66,,11,7,15,8,,,,,,,,,,
Stephen Curry,,6,,,66,,7,1,,2,,,,,,,,,,
Andre Iguodala,,22,,,66,,4,3,,,,,,,,,,,,
Dwight Howard,,19,15,,66,,,,,,,,,,,,,,,
James Harden,10,18,7,7,66,,,,,,,,,,,,,,,
Michael Beasley,,17,,,66,,,,12,6,,,19,,,,,,,
Paul George,6,32,11,,67,,,,,,,7,,,,,,,,
LeBron James,4,29,6,,67,,,,,,,,,,,,,,,
Kevin Love,,22,19,,67,,,,,,,,,,,3,,,,
Anthony Davis,,19,,,68,,,,17,9,,,23,,,,,,,
Buddy Hield,,11,5,,68,,,,,,,,26,,,,,,,
Terrence Jones,,16,8,,68,,,,14,7,,,29,,,,,,,
Trevor Ariza,1,20,5,3,68,,,,,,,,30,,,,,,,
James Harden,13,29,11,,68,,12,6,15,7,11,9,34,,,,,,,
Eric Gordon,,29,,,68,,12,7,17,10,,,28,,,,,,,
Marc Gasol,,13,10,,70,,,,,,,,,,,,,,,
Mike Conley,6,22,,,70,,,,,,,,,,,,,,,
Kawhi Leonard,,19,,,70,,,,,,7,4,,,,,,,,
LaMarcus Aldridge,,23,,,70,,2,1,16,10,,,,,,,,,,
Harrison Barnes,,15,7,,71,,,,,,,,,,,,,,,
Wesley Matthews,,17,,,71,,,,11,4,,,,,,,,,,
Deron Williams,9,24,,,71,,,,,,,,,,,,,,,
Seth Curry,7,16,,,71,,,,,,,,,,,,,,,
Anthony Davis,4,28,16,,71,,,,14,8,,,,,,,,,,
Jrue Holiday,11,7,,,71,,,,11,2,,,,,,,,,,
Luol Deng,,10,,,72,,5,2,9,4,,,,,,,,,,
Chris Bosh,,34,7,,72,,5,2,20,13,,,,,,,,,,
Dwyane Wade,10,17,,,72,,2,0,15,5,9,7,,,,,,,,
Hassan Whiteside,,23,16,2,72,,,,13,10,4,,,,,2,,,,
Blake Griffin,,26,,,72,,3,1,19,10,,,,4,,,,,,
JJ Redick,,14,,,72,,4,2,10,6,,,,,,,,,,
Chris Paul,9,23,,,72,,8,3,17,9,2,2,,4,,,,,,
Hassan Whiteside,,15,13,,73,,,,,,,1,31,,,,,,,
Goran Dragic,5,24,,,73,,,,,,,,,,5,,,,,
DeAndre Jordan,,7,18,,73,,,,,,,,,,,,,,,
JJ Redick,,25,7,,73,,,,19,9,,,,,,,,,,
Chris Paul,18,19,6,,73,,,,11,7,,4,,4,,,,,,
Marreese Speights,,19,,,73,,,,,,,,,,,,,,,
Wilson Chandler,,20,,,74,,,,,,,,25,,,,,,,
Kenneth Faried,,9,3,,74,,,,,,,,18,,,,,,,
Ty Lawson,10,14,,3,74,,,,,,,,,,,,,,,
Kris Humphries,,20,,,74,,,,,,,,,,,,,,,
John Wall,12,,,,74,,3,,7,3,,,28,3,,,,,,
Nene,,8,8,,74,5,,,,,,,18,,,,,,,
Otto Porter,4,20,,,75,,,,11,8,,,,,,,,,,
Bradley Beal,4,24,,,75,,,,,,,,,,,,,,,
Rudy Gay,,15,4,,75,,3,0,,,,,,,,,,,,
DeMarcus Cousins,4,29,10,,75,,,,18,11,,,32,,,4,,,,
Rajon Rondo,11,15,,,75,,,,,,,,,,3,,,,,
Darren Collison,10,13,,,75,,3,,,,,,,,,,,,,
Kawhi Leonard,,36,,,76,,,,,13,11,,36,,,,,,,
Kevin Durant,5,33,6,2,77,,,,17,10,,,36,,,1,,,,
Klay Thompson,,29,,,77,,,,17,9,,,,,,,,,,
Stephen Curry,,20,,,77,,,,,,,,,,,,,,,
Giannis Antetokounmpo,6,30,4,2,77,,,,,,,,41,,,1,,,,
Jabari Parker,5,28,5,2,77,,,,,,,,37,,,,,,,
DeAndre Jordan,,,13,,78,,,,,,,,,,,,,,,
Chris Paul,14,,,,78,,,,,,,,,,,,,,,
Kenneth Faried,1,25,11,,79,,,,,,,1,,,1,,,,,
Will Barton,5,19,5,,79,,,,,,,,,,,,,,,
Kevin Durant,10,26,,,79,,,,,,,,,,,,,,,
Russell Westbrook,12,30,9,,79,,,,,,,,,,,,,,,
Enes Kanter,,21,8,,79,,,,8,7,8,7,,,,,,,,
Joe Johnson,,22,5,2,80,,5,2,14,10,,,25,,,,,,,
Thaddeus Young,,19,3,2,80,,,,17,8,4,3,,,,,,,,
Brook Lopez,,16,,,80,,,,8,7,,,,,,,,,,
Jarrett Jack,5,16,,,80,,1,0,10,6,4,4,,,,,,,,
Bojan Bogdanovic,,21,4,,80,,3,1,15,10,,,,,,,,,,
Kevin Martin,6,,,,80,2,5,3,16,7,6,6,32,2,,,,,,
Zach LaVine,3,20,,1,80,,6,4,15,8,,,31,,,,,,,
Justin Hamilton,,15,6,,80,4,,,14,6,3,3,,,,,,,,
Chase Budinger,,18,4,,80,,3,2,10,8,,,26,,,,,,,
Michael Kidd-Gilchrist,,11,10,,81,,,,,,,,,5,,,,,,
Kemba Walker,,21,,,81,,,,,,,,,,,,,,,
LeBron James,,19,,,81,,,,,,,,,,,,,,,
Kevin Love,,,11,,81,,,,,,,,,,,,,,,
Kyrie Irving,,19,,,81,,,,,,,,,,,,,,,
Channing Frye,,20,,,81,,,,,,,,,,1,,,,,
Mike Conley,2,31,4,3,82,,,,21,11,,,,,,,,,,
Kemba Walker,2,17,,,82,,,,,,,,,,,,,,,
Spencer Hawes,,14,10,,82,,,,,,,,,,,,,,,
Frank Kaminsky,,23,,,82,,,,11,,,,20,,,,,,,
Gordon Hayward,2,22,5,2,83,,,,,,,,34,,,,,,,
Rudy Gobert,2,,,3,83,,,,,,,,36,,,1,7,,,
Trey Lyles,,11,,,83,,,,,,,,,,,,,,,
Marc Gasol,,17,,,83,,,,,,,,,,2,,,,,
Mike Conley,9,19,2,1,83,,,,,,,,35,,,,,,,
Zach Randolph,,13,11,,83,,2,,,,,,27,,2,,2,,,
LeBron James,8,30,4,,84,,,,,,,,,,,,,,,
Dwyane Wade,5,31,5,,84,,,,,,,,37,,,,,,,
Aaron Gordon,,20,11,,85,,,,,,,,,,,,,,,
Rajon Rondo,14,16,5,,85,,,,,,,,,,,,,,,
Kosta Koufos,,19,,,85,,,,,,,,,,,,,,,
Jae Crowder,,12,,,86,,,,,,,,,,,,,27,,
Jared Sullinger,,17,13,,86,,,,,,,,31,,,,,,,
Avery Bradley,,12,,,86,,,,,,,,,,,,,,,
Isaiah Thomas,4,27,3,,86,,6,4,15,9,8,5,34,,,,,,,
LeBron James,8,28,11,2,86,7,4,1,20,11,9,5,36,,,1,,,,
JR Smith,3,14,3,,86,3,,,,,,,,,,,,,,
Kyrie Irving,4,20,3,,86,3,,3,,,,3,,,3,,,,,
Markieff Morris,,,,,87,,,,,5,,,,,,,,,,
Goran Dragic,4,12,,,87,,,,,,,,,,,,,,,
Eric Bledsoe,,,,2,87,,2,,,,,,,,,,,,,
Alex Len,1,,,1,87,3,,,3,3,,,,,,,1,,,
PJ Tucker,,16,,,87,,,,,,,,,,,,,,,
Josh Smith,,5,,,87,,,,,,,,,,,,,,,
Greg Monroe,,18,12,,87,,,,,,,,,,,,,,,
Kentavious Caldwell-Pope,2,15,2,3,87,1,,3,,,,,,3,1,,1,,,
Brandon Jennings,7,19,,2,87,,9,1,19,7,5,,,2,2,,,,,
Tyson Chandler,,,16,,89,,,,,,,,,,,3,,,,
Monta Ellis,,34,,,89,,,,21,10,14,12,,,,,,,,
Brandan Wright,,14,6,,89,,,,7,6,,,24,,,,,,,
Marcin Gortat,,17,,,89,,,,12,7,4,3,,,,,,,,
Bradley Beal,,21,,,89,,6,3,,,,,,,,,,,,
Paul Millsap,3,45,13,2,90,,6,3,31,19,6,4,46,,,4,,,,
Kyle Korver,,10,,,90,,,,,,,,,2,,,,,,
Jeff Teague,,13,2,,90,2,,3,,,3,2,,3,3,,,,,
Jonas Jerebko,,16,10,,90,,6,3,9,6,2,1,31,,,,,,,
Isaiah Thomas,,28,,,90,,,2,23,11,,,,2,,2,,,,
Marcus Smart,5,20,8,2,90,6,,,,,,,,,,,,,,
Evan Fournier,,20,1,,91,1,,,,,,,,,,,,,,
Aaron Gordon,,20,,1,91,,1,,,,,,,,,1,,,,
Victor Oladipo,8,19,9,1,91,,,,16,8,,,,,,,,,,
Brandon Jennings,,20,1,1,91,1,,,10,5,,,,1,,,,,,
Draymond Green,10,1,9,,91,,,,,,,,,,,,,,,
Klay Thompson,,27,,,91,,,,,,,,,,,,,,,
Stephen Curry,3,41,13,,91,,,,24,14,,,,,,,,,,
Brandon Rush,,11,,,91,,5,3,,,,,,,,,,,,
Ersan Ilyasova,,16,,,92,,,,,,,,,,,,,,,
Andre Drummond,,21,18,,92,,,,,,,,,,,,7,,,
Kentavious Caldwell-Pope,,16,,,92,,,,,,,,,,,,,,,
Brook Lopez,,27,5,,92,,,,,,,,,,,,,,,
Wayne Ellington,,11,,,92,,5,3,11,4,,,,,,,,,,
Andrea Bargnani,,18,,,92,,,,,,,,,,,,,,,
Tony Allen,,13,,4,93,,,,7,5,,,29,,,,,,,
Zach Randolph,,22,12,,93,,,,16,8,10,6,,,,,2,,,
Marc Gasol,5,18,6,,93,,,,,,,,,,,,,,,
Courtney Lee,,11,,,93,,2,,,,,,,,,,,,,
Mike Conley,,10,,,93,2,,,11,,2,,,,,,,,,
Rudy Gay,,20,4,,93,,1,0,14,7,,,,,,,,,,
Ben McLemore,,18,,,93,,3,1,13,7,4,3,41,,,,,,,
Reggie Evans,,17,20,,93,,,,10,7,,,35,,,,,,,
Matt Barnes,,,,,94,,10,2,,,,,,,,,,,,
DeAndre Jordan,2,14,22,,94,,,,6,3,,,34,,,3,,,,
JJ Redick,,,,,94,,10,4,,,,,,,,,,,,
Chris Paul,9,23,5,2,94,,,4,,,,,,,1,,,,,
Wilson Chandler,,17,,,94,,,,15,,,,34,,,,,,,
Kenneth Faried,3,10,14,,94,,,,,,,,34,,,,,,,
JJ Hickson,,7,6,,94,,,,,,,,24,,,,,,,
Will Barton,,,,,94,,,,9,3,,,,,,,,,,
Jusuf Nurkic,,,,,94,,,,9,3,,,,,,,,,,
Erick Green,,11,,,94,,,,,,,,,,,,,,,
Wilson Chandler,3,19,4,,95,,,,,,,,,,,,,,,
Nikola Jokic,5,40,9,2,95,,,,23,17,,,,,,,,,,
Jameer Nelson,12,16,4,,95,,,,,,,,,,,,,,,
Will Barton,4,15,10,,95,,,,,,,,,,,,,,,
Carmelo Anthony,4,33,6,,95,,,,20,13,,,,,,,,,,
Kyle O'Quinn,,16,6,,95,,,,,,,,,,,4,,,,
Giannis Antetokounmpo,5,23,8,2,96,,,,,,,,,,,2,,,,
Jabari Parker,4,27,11,2,96,,,,,,,,,,,,,,,
John Henson,,16,5,,96,,,,,,,,,,,4,,,,
Wilson Chandler,3,23,8,2,96,,,,,,,,,,,4,,,,
Kenneth Faried,,19,11,,96,,,,,,,,,,,,,,,
Nikola Jokic,11,,12,,96,,,,,8,,,,,,,,,,
Jamal Murray,,18,,,96,,,,9,5,,,,,,,,,,
Harrison Barnes,,20,,,97,,,,13,7,,,,,,,,,,
Wesley Matthews,2,26,3,,97,,,,,,,,,,,,,,,
Dwight Powell,2,8,6,2,97,,,,4,4,,,,,,,,,,
Trevor Ariza,,17,7,,97,,,,11,6,,,,,,,,,,
Clint Capela,,13,10,,97,,,,,,,,,,,,,,,
James Harden,,18,9,,97,,,,12,4,,,,,4,,,,,
Eric Gordon,3,18,,,97,,,,,,,,,,,,,,,
Andrew Wiggins,,8,,1,98,,,,15,2,,,,2,,,,,,
Gorgui Dieng,2,10,,1,98,,,,,,,,,,,2,,,,
Karl-Anthony Towns,5,23,,,98,,,,,,,,,,,2,,,,
Zach LaVine,1,28,,,98,,,,,,,,,,,1,,,,
Ricky Rubio,5,5,3,2,98,2,2,1,,2,,,,2,,,1,,,
Shabazz Muhammad,,10,5,1,98,,,,,,,,,,,,,,,
Robert Covington,2,13,10,4,98,,,,,,,,,,,1,,,,
Ersan Ilyasova,1,19,5,,98,,,,,,,,,,,1,,,,
Joel Embiid,3,25,8,1,98,,,,,,,,,,,2,,,,
Nerlens Noel,,8,,,98,,,,,,,,,,,,,,,
Dario Saric,,8,7,,98,,,,,,,,,,,,,,,
Wesley Matthews,3,15,5,1,99,,,,,,,,,,,,,,,
Harrison Barnes,2,19,6,,99,,,,,,,,,,,,,,,
Dirk Nowitzki,,23,9,,99,,,,,,,,,,,,,,,
Yogi Ferrell,5,8,2,3,99,,,,,,,,,,,1,,,,
J.J. Barea,7,20,1,2,99,,,,,,5,,,,,,,,,
Devin Harris,1,11,2,1,99,,,,,,,,,,,,,,,
Rondae Hollis-Jefferson,,6,9,,99,,,,,,,,,,,1,,,,
Brook Lopez,,27,7,,99,,,,,,,,,,,,,,,
Randy Foye,2,11,6,1,99,,,,,,,,,,,,,,,
Quincy Acy,,,3,,99,,,,,,,,,,,,,,,
Isaiah Whitehead,2,10,2,,99,,,,,,,,,,,,,,,
Spencer Dinwiddie,7,18,2,1,99,,,,,,7,,,,,,,,,
LeBron James,8,38,13,,100,,,,,,,,,,,,,,,
Channing Frye,,11,,,100,,,,,,,,,,,,,,,
Kyrie Irving,,43,,,100,,,,,,,,,,,,,,,
Kyle Korver,3,,,,100,,,3,,3,,,,,,,,,,
Richard Jefferson,,11,,,100,,,,,,,,,,,,,,,
Paul Millsap,,27,9,,100,,,,,,,,37,,,,,,,
Tim Hardaway Jr.,,36,,,100,,,,,,,,35,,,,,,,
Gordon Hayward,,,,,101,,,,15,2,,,,,,,,,,
Derrick Favors,,17,9,,101,,,,,,,,,,,,,,,
Trey Burke,,13,,,101,,,,,,,,,,,,,,,
Alec Burks,,13,,,101,,,,,,,,,,,,,,,
Draymond Green,6,15,9,,101,,,,,,,,38,,,2,,,,
Andrew Bogut,4,10,13,,101,,,,,,,,27,,,,,,,
Klay Thompson,,20,,,101,,,,,,,,,,,,,,,
Stephen Curry,9,16,5,,101,,8,2,14,5,,,,,,,,,,
Andrew Bogut,,16,8,,102,,,,10,8,,,,,,3,,,,
Klay Thompson,,7,,1,102,,,1,17,3,,,,,1,,,,,
Stephen Curry,7,26,,1,102,,,,,,,,,,,,,,,
Brook Lopez,,26,,,102,,,,,,,,,,,,,,,
Jarrett Jack,,,1,,102,,2,1,,,,,,2,2,,1,,,
Luol Deng,,14,13,,103,,,,,,,,,,,,,,,
Hassan Whiteside,,20,13,,103,,,,,,,,,,,4,,,,
Mason Plumlee,5,17,8,,103,,,,,,,,,,,,,,,
CJ McCollum,7,24,,4,103,,,,,,,,,,,,,,,
David West,,10,6,,104,,,,12,5,,,,,,,,,,
Roy Hibbert,,15,10,,104,,,,,,,,,,,,,,,
CJ Miles,,17,,,104,,3,1,9,6,,,,,,,,,,
CJ Watson,,14,,,104,,,,,,,,,,,,,,,
Chris Copeland,,10,,,104,,3,1,,,,,,,,,,,,
Markieff Morris,,15,6,,104,,,,,,,,,,,,,,,
Goran Dragic,,34,,,104,,6,5,15,11,7,7,,,,,,,,
Eric Bledsoe,7,27,,,104,,4,1,20,11,5,4,,,,,,,,
Gerald Green,2,15,,,104,,,,,,,,,,,,,,,
Hassan Whiteside,,5,12,,105,,,,,,,,,,,,,,,
Wesley Matthews,,20,,,106,,,,,,,,38,,,,,,,
Dirk Nowitzki,3,22,11,1,106,,7,4,12,7,4,4,32,,,1,,,,
Deron Williams,6,23,4,1,106,,6,2,16,9,3,3,37,,,,,,,
Gordon Hayward,4,26,6,,106,,9,1,21,11,4,3,40,,,1,,,,
Shelvin Mack,2,18,2,,106,,7,2,14,8,,,,,,,,,,
Derrick Favors,,11,,1,106,,,,,,,1,28,,1,1,1,,,
TJ Warren,,20,4,,107,,,,,,,,,,,3,,,,
Tyson Chandler,,11,,,107,,,,,,,,,,,,,,,
Devin Booker,5,14,,,107,,,,,,,,,,,,,,,
Eric Bledsoe,5,14,,,107,,,,,,,,,,,,,,,
Anthony Davis,,34,9,,107,,,,,,,,,,,5,,,,
Jrue Holiday,7,30,,,107,,,,,,,,,,,3,,,,
E'Twaun Moore,,12,4,4,107,,,,,,,,,,,,,,,
Kawhi Leonard,1,18,,,108,,,,,,,,28,,1,1,1,,,
Danny Green,1,,,,108,,,,,,,,,,,1,,,,
Tony Parker,6,23,3,,108,,,1,17,11,,,,,,,,,,
DeMarcus Cousins,,,10,,108,,,,,,,,,,,,,,,
Rajon Rondo,18,7,8,,108,,,,10,,,,,,,,,,,
Tobias Harris,,10,,,109,,,,,,,,,,,,,,,
Channing Frye,,3,,,109,,,,,,,,,,,,,,,
Nikola Vucevic,,10,,,109,,,,,,,,,,,,,,,
Evan Fournier,,7,,,109,,,,,,,,,,,,,,,
Aaron Gordon,,10,7,,109,,,,8,5,,,21,,,,,,,
Blake Griffin,7,28,13,,109,,,,,,,,39,,,,,,,
DeAndre Jordan,,15,14,,109,,,,,,,,,,,,,,,
Jamal Crawford,,32,,,109,,,,19,10,,,,,,,,,,
Austin Rivers,,5,4,,109,,,,,,,,,,,,,,,
Draymond Green,8,37,9,1,110,,,8,,,,,,,,1,,,,
Klay Thompson,,35,,1,110,,,,28,14,,,,,,1,,,,
Shaun Livingston,10,5,,,110,,,,,,,,,,,,,,,
Leandro Barbosa,,10,,,110,,,,,,,,,,,,,,,
Al-Farouq Aminu,,23,10,,110,,,,9,8,3,3,,3,,,,,,
Damian Lillard,,,,,110,,,,,,,,,,3,,3,,,
Matt Bonner,,,,,112,,,,,,,,12,,,,,,,
Marco Belinelli,,,,,112,,,2,,,2,2,,,,,,,,
George Hill,,,,,112,,2,1,,,,,,,,,,,,
Chris Bosh,,24,7,,113,,,,,,,,,,,,,,,
Dwyane Wade,4,8,5,,113,,,,17,3,,,,,,,,,,
Gordon Hayward,,34,,,113,,,,,,,,,,,,,,,
Rudy Gobert,4,,,,113,,,,,,4,,,,,4,,,,
Chris Johnson,3,14,4,2,113,4,,,,,,,31,,,2,,,,
Kevin Durant,9,29,6,,114,,,3,,,,,33,,,,,,,
Klay Thompson,,18,,,114,,,,,,,3,33,,,,,,,
Stephen Curry,,24,,3,114,3,,,,,,,,,3,,,,,
Jordan Clarkson,,20,,,114,,9,4,15,6,,,38,,,,,,,
Larry Nance Jr.,,11,,,114,,,,,,,,,,,,,,,
Lou Williams,,13,,,114,,,,13,,,,,,,,,,,
Jusuf Nurkic,,10,12,,115,,,,,,,,24,,,,,,,
Jamal Murray,2,9,,,115,,,,,,,,,,,,,,,
Wilson Chandler,,21,9,,115,,,,,,,,31,,,,,,,
Marcus Morris,,15,,,115,,,,,,,,,,,,,,,
Andre Drummond,,19,,,115,,,,,,,,34,,,3,,,,
Jon Leuer,,15,,,115,,,,,,,,,,,,,,,
Marc Gasol,7,22,6,,116,,,,15,8,,,,,,,,,,
Mike Conley,,21,,,116,,,,16,7,,,,,,,,,,
Julius Randle,11,19,14,,116,,,,,,,,,,,,,,,
Nick Young,,20,,,116,,11,6,11,6,,,,,,,,,,
Maurice Harkless,,8,,,117,,,,,,,,,,,,,,,
CJ McCollum,,8,,,117,,,,,,,,,,,,,,,
Damian Lillard,,,,,117,,4,0,10,1,,,,,,,,,,
Blake Griffin,5,22,13,2,117,,,,14,7,,,,,,1,,,,
Chris Paul,7,19,,,117,,,,,,,,,,,,,,,
Marreese Speights,1,12,8,,117,,,,,,,,,,,,,,,
Patrick Beverley,3,17,9,3,118,,,,9,7,,,,,,,,,,
James Harden,10,14,,,118,,8,0,,,,,,,,,,,,
Eric Gordon,4,17,3,,118,,16,3,,,,,,,,,,,,
Aaron Gordon,7,18,6,,118,,,,,,,,,,,,,,,
Serge Ibaka,,16,12,,118,,,,,,,,,,,,,,,
D.J. Augustin,,19,,,118,,,,,,,,,,,,,,,
Jeff Green,,10,4,,119,,2,0,13,5,,,,,,,,,,
Zach Randolph,1,13,10,1,119,,1,1,12,6,,,34,2,,,,,,
Marc Gasol,6,18,12,1,119,,,,22,8,2,2,,,2,1,2,,,
Mike Conley,5,13,,,119,,2,0,10,5,3,3,,,,,,,,
Harrison Barnes,,14,3,,119,,5,3,8,4,5,3,33,,,,,,,
Klay Thompson,5,21,4,,119,,4,3,16,7,,,,,,,,,,
Stephen Curry,5,18,7,6,119,,13,6,16,6,,,33,,,,,,,
Andre Iguodala,3,16,3,,119,,3,2,10,7,,,25,,,,,,,
LaMarcus Aldridge,,32,9,,120,,,,,,,,39,,,3,3,,,
Chris Kaman,,4,,,120,4,,,,,,,30,4,,,,,,
Wesley Matthews,,,,,120,,,7,,,,,,,,,,,,
Zach Randolph,,,15,,120,,,,,,,,,,,,,,,
Marc Gasol,6,,,,120,6,,,,,,,,,,,,,,
Courtney Lee,,17,,,120,,,,,,,,,,,,,,,
Beno Udrih,,17,,,120,,,,,,,,,,,,,,,
Jeff Green,,17,,,120,,,,,,,,,,,,,,,
Damian Lillard,,50,,,121,,,,28,16,13,12,,2,,,2,,,
DeMar DeRozan,,38,,,121,,,,,,25,24,,,,,,,,
Kawhi Leonard,4,29,,,122,,,,,,10,10,,2,,,,,,
Dirk Nowitzki,2,8,,,123,,,,9,3,2,,25,,,,,,,
Nikola Jokic,8,22,13,,124,,,,,,,,,,,,,,,
Gary Harris,4,28,,3,124,,,,,,,,,,,,,,,
Will Barton,8,24,7,,124,,,,,,,,,,,,,,,
Trevor Ariza,3,14,,,124,,,,,,,,,,,,,,,
Clint Capela,4,12,9,,124,,,,,,,,,,,,,,,
Patrick Beverley,3,14,,,124,,,,,,,,,,,,,,,
James Harden,11,39,7,4,124,,,,,,,,,,,,,,,
Eric Gordon,3,18,,,124,,,,,,,,,,,,,,,
Tony Snell,,10,,,125,,,,,,,,,,,,,,,
Pau Gasol,,13,16,,125,13,,,,,,,,,,,,,,
Joakim Noah,,6,7,,125,,,,,,,,23,,4,,,,,
Jimmy Butler,6,20,8,3,125,,,,,,,,,,,,,,,
Derrick Rose,,20,,,125,,,,,,,,,0,,,,,,
Taj Gibson,2,,,,125,,,,,,,,,,,,,,,
Chandler Parsons,,19,,,125,,,,,,,,,,,,,,,
Dirk Nowitzki,,24,7,,125,,,,15,10,,,,,,1,,,,
Tyson Chandler,,10,12,,125,,,,,,4,4,,,,,,,,
Monta Ellis,4,17,2,,125,,2,,,,,,,,,,,,,
Rajon Rondo,4,6,,,125,,,,,,,,27,,,,,,,
Anthony Davis,,43,10,,126,,,,23,17,,,,,4,2,4,,,
Eric Gordon,,16,,,126,,,,11,,,,,,,,,,,
Tyreke Evans,6,13,,,126,,,,10,6,,,27,,,,,,,
Norris Cole,,11,,,126,,,,,,,,,,,,,,,
Giannis Antetokounmpo,4,29,5,3,126,,,,,,,,37,,,3,,,,
Khris Middleton,,17,,,126,,,,11,6,,,40,,,,,,,
Michael Carter-Williams,7,25,,,126,,,,17,8,,,32,,,,,,,
Chris Paul,12,26,,,127,,,,,,,,33,,,,,,,
Shabazz Napier,3,17,5,,127,,,,,,,,32,,,,,,,
Josh McRoberts,,,,,127,,,,3,,,,,,3,,,,,
Evan Fournier,,13,,,128,,,,,,,,,,,,,,,
Aaron Gordon,,13,,,128,,,,,,,,,,,,,,,
Victor Oladipo,,25,,,128,,,,,,,,,,,,,,,
Andrew Nicholson,,13,,,128,,,,,,,,,,,,,,,
Avery Bradley,,22,9,,128,,,,15,9,,,,,,,,,,
Isaiah Thomas,7,28,5,1,128,,,,,,,,,,,,,,,
Kelly Olynyk,,22,,,128,,6,4,12,7,4,4,21,,,,,,,
Carmelo Anthony,,,,,129,,,2,,,,,,,,,,,,
Carmelo Anthony,,14,,,130,,,,,,,,18,,,,,,,
Jose Calderon,5,9,,,130,,3,1,7,3,,,,,,,,,,
Amar'e Stoudemire,,8,,,130,,,,,,,,,,,,,,,
Shane Larkin,,8,,,130,,,,,,,,,,,,,,,
Travis Wear,,9,,,130,,1,0,7,4,2,1,17,,,,,,,
Pablo Prigioni,,8,,,130,,,,,,,,,,,,,,,
Trevor Ariza,,10,,,130,,6,2,10,3,,,,,,,,,,
Donatas Motiejunas,,13,8,,130,,2,1,12,6,,,,3,,,,,,
James Harden,6,36,6,3,130,,12,7,22,11,,,,,,,,,,
