,Game ID,Team Name,wins,losses,total_points
2510,,Nuggets,-1,-1,-1
2511,,Nuggets,-1,-1,-1
2512,,Nuggets,-1,-1,-1
2513,,Nuggets,-1,-1,-1
2514,,Nuggets,-1,-1,-1
2515,,Nuggets,-1,-1,-1
2516,,Nuggets,-1,-1,-1
2517,,Nuggets,-1,-1,-1
2518,,Nuggets,-1,-1,-1
2519,,Nuggets,-1,-1,-1
2520,,Nuggets,-1,-1,-1
2521,,Nuggets,-1,-1,-1
2522,,Nuggets,-1,-1,-1
2523,,Nuggets,-1,-1,-1
2524,,Nuggets,-1,-1,-1
2525,,Nuggets,-1,-1,-1
2526,,Nuggets,-1,-1,-1
2527,,Nuggets,-1,-1,-1
2528,,Nuggets,-1,-1,-1
2529,,Nuggets,-1,-1,-1
2530,,Nuggets,-1,-1,-1
2531,,Nuggets,-1,-1,-1
2532,,Nuggets,-1,-1,-1
2533,,San Antonio Spurs,-1,-1,-1
2534,,San Antonio Spurs,-1,-1,-1
2535,,San Antonio Spurs,-1,-1,-1
2536,,San Antonio Spurs,-1,-1,-1
2537,,San Antonio Spurs,-1,-1,-1
2538,,San Antonio Spurs,-1,-1,-1
2539,,San Antonio Spurs,-1,-1,-1
2540,,San Antonio Spurs,-1,-1,-1
2541,,San Antonio Spurs,-1,-1,-1
2542,,San Antonio Spurs,-1,-1,-1
2543,,San Antonio Spurs,-1,-1,-1
2544,,San Antonio Spurs,-1,-1,-1
2545,,San Antonio Spurs,-1,-1,-1
2546,,San Antonio Spurs,-1,-1,-1
2547,,San Antonio Spurs,-1,-1,-1
2548,,San Antonio Spurs,-1,-1,-1
2549,,San Antonio Spurs,-1,-1,-1
2550,,San Antonio Spurs,-1,-1,-1
2551,,San Antonio Spurs,-1,-1,-1
2552,,San Antonio Spurs,-1,-1,-1
2553,,San Antonio Spurs,-1,-1,-1
2554,,San Antonio Spurs,-1,-1,-1
2555,,San Antonio Spurs,-1,-1,-1
2556,,San Antonio Spurs,-1,-1,-1
2557,,San Antonio Spurs,-1,-1,-1
2558,,San Antonio Spurs,-1,-1,-1
2559,,San Antonio Spurs,-1,-1,-1
2560,,San Antonio Spurs,-1,-1,-1
2561,,San Antonio Spurs,-1,-1,-1
2562,,Dallas Mavericks,-1,-1,-1
2563,,Dallas Mavericks,-1,-1,-1
2564,,Dallas Mavericks,-1,-1,-1
2565,,Dallas Mavericks,-1,-1,-1
2566,,Dallas Mavericks,-1,-1,-1
2567,,Dallas Mavericks,-1,-1,-1
2568,,Dallas Mavericks,-1,-1,-1
2569,,Dallas Mavericks,-1,-1,-1
2570,,Dallas Mavericks,-1,-1,-1
2571,,Dallas Mavericks,-1,-1,-1
2572,,Dallas Mavericks,-1,-1,-1
2573,,Dallas Mavericks,-1,-1,-1
2574,,Dallas Mavericks,-1,-1,-1
2575,,Dallas Mavericks,-1,-1,-1
2576,,Dallas Mavericks,-1,-1,-1
2577,,Dallas Mavericks,-1,-1,-1
2578,,Dallas Mavericks,-1,-1,-1
2579,,Dallas Mavericks,-1,-1,-1
2580,,Dallas Mavericks,-1,-1,-1
2581,,Dallas Mavericks,-1,-1,-1
2582,,Dallas Mavericks,-1,-1,-1
2583,,Dallas Mavericks,-1,-1,-1
2584,,Dallas Mavericks,-1,-1,-1
2585,,Dallas Mavericks,-1,-1,-1
2586,,Dallas Mavericks,-1,-1,-1
2587,,Dallas Mavericks,-1,-1,-1
2588,,Dallas Mavericks,-1,-1,-1
2589,,Dallas Mavericks,-1,-1,-1
2590,,Dallas Mavericks,-1,-1,-1
2591,,Cleveland Cavaliers,-1,-1,-1
2592,,Cleveland Cavaliers,-1,-1,-1
2593,,Cleveland Cavaliers,-1,-1,-1
2594,,Cleveland Cavaliers,-1,-1,-1
2595,,Cleveland Cavaliers,-1,-1,-1
2596,,Cleveland Cavaliers,-1,-1,-1
2597,,Cleveland Cavaliers,-1,-1,-1
2598,,Cleveland Cavaliers,-1,-1,-1
2599,,Cleveland Cavaliers,-1,-1,-1
2600,,Cleveland Cavaliers,-1,-1,-1
2601,,Cleveland Cavaliers,-1,-1,-1
2602,,Cleveland Cavaliers,-1,-1,-1
2603,,Cleveland Cavaliers,-1,-1,-1
2604,,Cleveland Cavaliers,-1,-1,-1
2605,,Cleveland Cavaliers,-1,-1,-1
2606,,Cleveland Cavaliers,-1,-1,-1
2607,,Cleveland Cavaliers,-1,-1,-1
2608,,Cleveland Cavaliers,-1,-1,-1
2609,,Cleveland Cavaliers,-1,-1,-1
2610,,Cleveland Cavaliers,-1,-1,-1
2611,,Cleveland Cavaliers,-1,-1,-1
2612,,Cleveland Cavaliers,-1,-1,-1
2613,,Cleveland Cavaliers,-1,-1,-1
2614,,Cleveland Cavaliers,-1,-1,-1
2615,,Cleveland Cavaliers,-1,-1,-1
2616,,Cleveland Cavaliers,-1,-1,-1
2617,,Cleveland Cavaliers,-1,-1,-1
2618,,Cleveland Cavaliers,-1,-1,-1
2619,,Cleveland Cavaliers,-1,-1,-1
2620,,Dallas Mavericks,-1,-1,-1
2621,,Dallas Mavericks,-1,-1,-1
2622,,Dallas Mavericks,-1,-1,-1
2623,,Dallas Mavericks,-1,-1,-1
2624,,Dallas Mavericks,-1,-1,-1
2625,,Dallas Mavericks,-1,-1,-1
2626,,Dallas Mavericks,-1,-1,-1
2627,,Dallas Mavericks,-1,-1,-1
2628,,Dallas Mavericks,-1,-1,-1
2629,,Dallas Mavericks,-1,-1,-1
2630,,Dallas Mavericks,-1,-1,-1
2631,,Dallas Mavericks,-1,-1,-1
2632,,Dallas Mavericks,-1,-1,-1
2633,,Dallas Mavericks,-1,-1,-1
2634,,Dallas Mavericks,-1,-1,-1
2635,,Dallas Mavericks,-1,-1,-1
2636,,Dallas Mavericks,-1,-1,-1
2637,,Dallas Mavericks,-1,-1,-1
2638,,Dallas Mavericks,-1,-1,-1
2639,,Dallas Mavericks,-1,-1,-1
2640,,Dallas Mavericks,-1,-1,-1
2641,,Dallas Mavericks,-1,-1,-1
2642,,Dallas Mavericks,-1,-1,-1
2643,,Dallas Mavericks,-1,-1,-1
2644,,Dallas Mavericks,-1,-1,-1
2645,,Dallas Mavericks,-1,-1,-1
2646,,Dallas Mavericks,-1,-1,-1
2647,,Dallas Mavericks,-1,-1,-1
2648,,Dallas Mavericks,-1,-1,-1
